,matched_rel,original_rel,company_label,matched_rel_only
855,"('The second, established this year, seeks to reduce the GHG emissions intensity of our Indonesia operations by 30% by 2030, from our 2018 baseline.', 100)","The second, established this year, seeks to reduce the GHG emissions intensity of our Indonesia operations by 30% by 2030, from our 2018 baseline.",0063,"The second, established this year, seeks to reduce the GHG emissions intensity of our Indonesia operations by 30% by 2030, from our 2018 baseline."
856,,ASSET OPTIMIZATION EFFORTS HAVE: Improved the average cycle-time of our haulage fleets at our Americas operations by more than 3 minutes.,0063,
857,,"OR 66,000 METRIC TONS OF CO2 EQUIVALENT, REDUCING OUR ANNUAL AMERICAS SCOPE 1 EMISSIONS BY ~3%.",0063,
858,"('Indonesia As our Grasberg operations transitioned from open-pit to underground mining operations, PT-FI designed and built an autonomous electric train system to move ore through underground tunnels rather than traditional, diesel- powered trucks.', 100)","As our Grasberg operations transitioned from open-pit to underground mining operations, PT-FI designed and built an autonomous electric train system to move ore through underground tunnels rather than traditional, diesel- powered trucks.",0063,"Indonesia As our Grasberg operations transitioned from open-pit to underground mining operations, PT-FI designed and built an autonomous electric train system to move ore through underground tunnels rather than traditional, diesel- powered trucks."
859,"('Finally, from a carbon perspective, this results in an approximately 80,000 metric ton net reduction in equivalent per year (excluding CO2 Scope 3 and at full capacity) versus a comparable fleet of diesel trucks designed to do the same task.', 98)","Finally, from a carbon perspective, this results in an approximately 80,000 metric ton net reduction in CO2 equivalent per year (excluding Scope 3 and at full capacity) versus a comparable fleet of diesel trucks designed to do the same task.",0063,"Finally, from a carbon perspective, this results in an approximately 80,000 metric ton net reduction in equivalent per year (excluding CO2 Scope 3 and at full capacity) versus a comparable fleet of diesel trucks designed to do the same task."
860,"('2020 ENERGY CONSUMPTION BY TYPE DIRECT ENERGY INDIRECT ENERGY TOTAL ENERGY % RENEWABLE (TJ, EXCEPT PERCENTAGES) RENEWABLE NONRENEWABLE TOTAL RENEWABLE NONRENEWABLE TOTAL RENEWABLE NONRENEWABLE TOTAL FMC Mining Bagdad 97 1,981 2,077 395 1,694 2,088 491 3,674 4,166 12% Cerro Verde 351 6,742 7,093 6,779 4,226 11,005 7,131 10,968 18,099 39% Chino / Cobre 0 706 706 16 870 886 16 1,576 1,592 1% Climax 0 497 497 105 359 464 105 856 961 11% El Abra 33 998 1,031 392 1,597 1,988 424 2,595 3,019 14% Henderson 10 315 325 164 562 726 174 876 1,050 17% Morenci 354 7,734 8,088 668 7,582 8,251 1,022 15,317 16,339 6% Safford / Lone Star 0 2,008 2,008 95 1,108 1,203 95 3,115 3,210 3% Sierrita 0 1,513 1,513 301 2,014 2,315 301 3,528 3,829 8% Tyrone 0 515 515 11 704 715 11 1,219 1,230 1% Total FMC Mining 844 23,009 23,853 8,926 20,716 29,642 9,770 43,725 53,495 18% Downstream Processing Atlantic Copper 0 895 895 144 888 1,032 144 1,783 1,927 8% Smelter & Refinery Ft. Madison Moly 0 339 339 57 88 145 57 428 485 12% Special Products Kokkola Cobalt Refinery 0 53 53 37 61 98 37 115 151 24% Miami Smelter & Rod 0 1,910 1,910 219 1,670 1,889 219 3,581 3,800 6% Rotterdam 0 163 163 46 0 46 46 163 208 22% Stowmarket 0 1 1 1 3 4 1 5 6 19% El Paso Refinery & Rod 0 1,694 1,694 0 269 269 0 1,963 1,963 0% Total Downstream Processing 0 5,056 5,056 503 2,980 3,483 503 8,037 8,540 6% Total PT-FI (Grasberg) 69 24,148 24,217 0 0 0 69 24,148 24,217 0% Total - FCX Global 914 52,213 53,127 9,429 23,696 33,125 10,343 75,910 86,252 12% Note: In 2020, our Bayway Rod & Wire and Norwich Rod facilities were closed and decommissioned and therefore data has not been included in the table for these entities for 2020.', 100)",2020 ENERGY CONSUMPTION BY TYPE,0063,"2020 ENERGY CONSUMPTION BY TYPE DIRECT ENERGY INDIRECT ENERGY TOTAL ENERGY % RENEWABLE (TJ, EXCEPT PERCENTAGES) RENEWABLE NONRENEWABLE TOTAL RENEWABLE NONRENEWABLE TOTAL RENEWABLE NONRENEWABLE TOTAL FMC Mining Bagdad 97 1,981 2,077 395 1,694 2,088 491 3,674 4,166 12% Cerro Verde 351 6,742 7,093 6,779 4,226 11,005 7,131 10,968 18,099 39% Chino / Cobre 0 706 706 16 870 886 16 1,576 1,592 1% Climax 0 497 497 105 359 464 105 856 961 11% El Abra 33 998 1,031 392 1,597 1,988 424 2,595 3,019 14% Henderson 10 315 325 164 562 726 174 876 1,050 17% Morenci 354 7,734 8,088 668 7,582 8,251 1,022 15,317 16,339 6% Safford / Lone Star 0 2,008 2,008 95 1,108 1,203 95 3,115 3,210 3% Sierrita 0 1,513 1,513 301 2,014 2,315 301 3,528 3,829 8% Tyrone 0 515 515 11 704 715 11 1,219 1,230 1% Total FMC Mining 844 23,009 23,853 8,926 20,716 29,642 9,770 43,725 53,495 18% Downstream Processing Atlantic Copper 0 895 895 144 888 1,032 144 1,783 1,927 8% Smelter & Refinery Ft. Madison Moly 0 339 339 57 88 145 57 428 485 12% Special Products Kokkola Cobalt Refinery 0 53 53 37 61 98 37 115 151 24% Miami Smelter & Rod 0 1,910 1,910 219 1,670 1,889 219 3,581 3,800 6% Rotterdam 0 163 163 46 0 46 46 163 208 22% Stowmarket 0 1 1 1 3 4 1 5 6 19% El Paso Refinery & Rod 0 1,694 1,694 0 269 269 0 1,963 1,963 0% Total Downstream Processing 0 5,056 5,056 503 2,980 3,483 503 8,037 8,540 6% Total PT-FI (Grasberg) 69 24,148 24,217 0 0 0 69 24,148 24,217 0% Total - FCX Global 914 52,213 53,127 9,429 23,696 33,125 10,343 75,910 86,252 12% Note: In 2020, our Bayway Rod & Wire and Norwich Rod facilities were closed and decommissioned and therefore data has not been included in the table for these entities for 2020."
861,"('2020 CLIMATE REPORT / 60 2020 INDIRECT ENERGY CONSUMED BY SOURCE OTHER COAL / ENERGY BY SOURCE (%) GEOTHERMAL SOLAR WIND NUCLEAR HYDRO BIOMASS FOSSIL GAS OIL COKE OTHER FMC Mining Bagdad 3% 4% 2% 18% 10% 0% 0% 39% 0% 25% 0% Cerro Verde 0% 2% 4% 0% 56% 1% 0% 38% 0% 0% 0% Chino / Cobre 1% 1% 0% 3% 1% 0% 0% 92% 0% 4% 0% Climax 0% 2% 18% 0% 3% 0% 0% 30% 0% 48% 0% El Abra 0% 0% 2% 0% 18% 0% 2% 26% 5% 44% 4% Henderson 0% 2% 18% 0% 3% 0% 0% 30% 0% 48% 0% Morenci 2% 3% 1% 11% 2% 0% 0% 65% 0% 16% 0% Safford / Lone Star 2% 3% 1% 11% 2% 0% 0% 65% 0% 16% 0% Sierrita 0% 7% 6% 0% 0% 0% 0% 30% 0% 55% 2% Tyrone 0% 1% 0% 2% 0% 0% 0% 93% 0% 3% 0% Downstream Processing Atlantic Copper Smelter & Refinery 0% 1% 9% 36% 4% 0% 12% 28% 3% 3% 4% Ft. Madison Moly Special Products 0% 0% 37% 9% 2% 1% 0% 5% 1% 46% 0% Kokkola Cobalt Refinery 0% 5% 19% 21% 14% 1% 0% 17% 5% 16% 2% Miami Smelter & Rod 0% 5% 1% 28% 6% 0% 0% 33% 0% 28% 0% Rotterdam1 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 100% Stowmarket 5% 5% 5% 21% 5% 5% 1% 42% 1% 9% 1% El Paso Refinery & Rod 0% 0% 0% 0% 0% 0% 0% 99% 1% 0% 0% PT-FI (Grasberg) 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 1 At our Rotterdam operation we purchase renewable energy certificates for all electricity.', 100)",2020 INDIRECT ENERGY CONSUMED BY SOURCE,0063,2020 CLIMATE REPORT / 60 2020 INDIRECT ENERGY CONSUMED BY SOURCE OTHER COAL / ENERGY BY SOURCE (%) GEOTHERMAL SOLAR WIND NUCLEAR HYDRO BIOMASS FOSSIL GAS OIL COKE OTHER FMC Mining Bagdad 3% 4% 2% 18% 10% 0% 0% 39% 0% 25% 0% Cerro Verde 0% 2% 4% 0% 56% 1% 0% 38% 0% 0% 0% Chino / Cobre 1% 1% 0% 3% 1% 0% 0% 92% 0% 4% 0% Climax 0% 2% 18% 0% 3% 0% 0% 30% 0% 48% 0% El Abra 0% 0% 2% 0% 18% 0% 2% 26% 5% 44% 4% Henderson 0% 2% 18% 0% 3% 0% 0% 30% 0% 48% 0% Morenci 2% 3% 1% 11% 2% 0% 0% 65% 0% 16% 0% Safford / Lone Star 2% 3% 1% 11% 2% 0% 0% 65% 0% 16% 0% Sierrita 0% 7% 6% 0% 0% 0% 0% 30% 0% 55% 2% Tyrone 0% 1% 0% 2% 0% 0% 0% 93% 0% 3% 0% Downstream Processing Atlantic Copper Smelter & Refinery 0% 1% 9% 36% 4% 0% 12% 28% 3% 3% 4% Ft. Madison Moly Special Products 0% 0% 37% 9% 2% 1% 0% 5% 1% 46% 0% Kokkola Cobalt Refinery 0% 5% 19% 21% 14% 1% 0% 17% 5% 16% 2% Miami Smelter & Rod 0% 5% 1% 28% 6% 0% 0% 33% 0% 28% 0% Rotterdam1 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 100% Stowmarket 5% 5% 5% 21% 5% 5% 1% 42% 1% 9% 1% El Paso Refinery & Rod 0% 0% 0% 0% 0% 0% 0% 99% 1% 0% 0% PT-FI (Grasberg) 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 1 At our Rotterdam operation we purchase renewable energy certificates for all electricity.
862,"('Nucor committed to a 35% combined reduction in its direct emissions (Scope 1) and indirect emissions from purchased electricity (Scope 2) GHG intensity for its steel mills segment by 2030.', 100)",Nucor committed to a 35% combined reduction in its direct emissions (Scope 1) and indirect emissions from purchased electricity (Scope 2) GHG intensity for its steel mills segment by 2030.,0064,Nucor committed to a 35% combined reduction in its direct emissions (Scope 1) and indirect emissions from purchased electricity (Scope 2) GHG intensity for its steel mills segment by 2030.
863,"('2 Measured against a 2019 baseline .', 94)","This commitment will be measured against a 2015 baseline, the year the Paris Climate Agreement was adopted.",0064,2 Measured against a 2019 baseline .
864,,"Nucor has entered into three Virtual Power Purchase Agreements (VPPAs), which will help enable the construction of 600 megawatts (MW) of new clean power generation.",0064,
865,"('Nucor will receive Renewable Energy Credits (“RECs”) from these projects commensurate with the power we purchase.', 100)",Nucor will receive Renewable Energy Credits (“RECs”) from these projects commensurate with the power we purchase.,0064,Nucor will receive Renewable Energy Credits (“RECs”) from these projects commensurate with the power we purchase.
866,,"CO2 This facility, the largest of its type in the industrial gas industry, captures nearly one million tons of CO2 annually that is used in enhanced oil recovery.",0065,
867,"('We plan to deliver on our intensity reduction goal through five mechanisms: executing carbon capture CO2 projects, producing carbon-free hydrogen, executing low-carbon projects, continuing to improve our operations, and increasing our use of renewable energy.', 98)","We plan to deliver on our CO2 intensity reduction goal through five mechanisms: executing carbon capture projects, producing carbon-free hydrogen, executing low-carbon projects, continuing to improve our operations, and increasing our use of renewable energy.",0065,"We plan to deliver on our intensity reduction goal through five mechanisms: executing carbon capture CO2 projects, producing carbon-free hydrogen, executing low-carbon projects, continuing to improve our operations, and increasing our use of renewable energy."
868,"('(2) 100% purchased electricity from renewable sources.', 88)",3.6% 4% 27% >1.5 million >3 times improvement in ASU energy efficiency improvement in CO2 emissions intensitya of purchased electricity from renewable sources metric tons of CO2e avoided through efficiency improvementsa the ratio of CO2e avoided by our customers to our own emissionsa,0065,(2) 100% purchased electricity from renewable sources.
